day,rev_per_bal_locked
2023-02-19 00:00:00.000 UTC,0.050287042518379156
2023-02-20 00:00:00.000 UTC,0.07965179898273993
2023-02-21 00:00:00.000 UTC,0.05803090246499215
2023-02-22 00:00:00.000 UTC,0.03704093765466365
2023-02-23 00:00:00.000 UTC,0.12840778651774523
2023-02-24 00:00:00.000 UTC,0.055421553157591515
2023-02-25 00:00:00.000 UTC,0.05642920814287172
2023-02-26 00:00:00.000 UTC,0.05675289913358885
2023-02-27 00:00:00.000 UTC,0.06427453280061944
2023-02-28 00:00:00.000 UTC,0.06737322722787607
2023-03-01 00:00:00.000 UTC,0.12218463087907186
2023-03-02 00:00:00.000 UTC,0.06970125007694385
2023-03-03 00:00:00.000 UTC,0.08403738480240536
2023-03-04 00:00:00.000 UTC,0.055974523614567284
2023-03-05 00:00:00.000 UTC,0.062124584001497375
2023-03-06 00:00:00.000 UTC,0.051477395337983754
2023-03-07 00:00:00.000 UTC,0.07524552459692192
2023-03-08 00:00:00.000 UTC,0.06819901338475536
2023-03-09 00:00:00.000 UTC,0.06349285691072695
2023-03-10 00:00:00.000 UTC,0.10352023745330251
2023-03-11 00:00:00.000 UTC,0.15287765039180773
2023-03-12 00:00:00.000 UTC,0.19230574281487045
2023-03-13 00:00:00.000 UTC,0.1747762654211059
2023-03-14 00:00:00.000 UTC,0.10142838257614575
2023-03-15 00:00:00.000 UTC,0.09571966412173814
2023-03-16 00:00:00.000 UTC,0.11797480302312614
2023-03-17 00:00:00.000 UTC,0.16010126364221794
2023-03-18 00:00:00.000 UTC,0.08263936954448114
2023-03-19 00:00:00.000 UTC,0.18319228162272577
2023-03-20 00:00:00.000 UTC,0.1272467989224487
2023-03-21 00:00:00.000 UTC,0.09934377510141673
2023-03-22 00:00:00.000 UTC,0.11034092694221877
2023-03-23 00:00:00.000 UTC,0.09638289548636728
2023-03-24 00:00:00.000 UTC,0.08196147096280831
2023-03-25 00:00:00.000 UTC,0.08965120416579386
2023-03-26 00:00:00.000 UTC,0.060956002891283445
2023-03-27 00:00:00.000 UTC,0.07579611696044809
2023-03-28 00:00:00.000 UTC,0.07700831027631964
2023-03-29 00:00:00.000 UTC,0.06082953075222801
2023-03-30 00:00:00.000 UTC,0.16963732420202332
2023-03-31 00:00:00.000 UTC,0.1223994096261839
2023-04-01 00:00:00.000 UTC,0.06855424951766202
2023-04-02 00:00:00.000 UTC,0.08578992985611127
2023-04-03 00:00:00.000 UTC,0.08127275459662724
2023-04-04 00:00:00.000 UTC,0.08364837215703899
2023-04-05 00:00:00.000 UTC,0.09969474632310261
2023-04-06 00:00:00.000 UTC,0.07351400022170777
2023-04-07 00:00:00.000 UTC,0.05307096476424773
2023-04-08 00:00:00.000 UTC,0.06218714540202472
2023-04-09 00:00:00.000 UTC,0.08754499573728111
2023-04-10 00:00:00.000 UTC,0.056073281612107756
2023-04-11 00:00:00.000 UTC,0.07028213924172108
2023-04-12 00:00:00.000 UTC,0.08318564303293352
2023-04-13 00:00:00.000 UTC,0.0903846523785568
2023-04-14 00:00:00.000 UTC,0.09775780300453432
2023-04-15 00:00:00.000 UTC,0.10202893641188744
2023-04-16 00:00:00.000 UTC,0.09391334033122575
2023-04-17 00:00:00.000 UTC,0.06960164869916628
2023-04-18 00:00:00.000 UTC,0.0794839454828044
2023-04-19 00:00:00.000 UTC,0.08526500266403068
2023-04-20 00:00:00.000 UTC,0.11836850004968665
