avg_price,time
3.402499999999982,2023-09-07 00:00:00.000 UTC
3.3489930555555474,2023-09-06 00:00:00.000 UTC
3.361701388888889,2023-09-05 00:00:00.000 UTC
3.346562500000007,2023-09-04 00:00:00.000 UTC
3.3502430555555414,2023-09-03 00:00:00.000 UTC
3.3750694444444593,2023-09-02 00:00:00.000 UTC
3.416840277777763,2023-09-01 00:00:00.000 UTC
3.5210069444444354,2023-08-31 00:00:00.000 UTC
3.590243055555615,2023-08-30 00:00:00.000 UTC
3.5449305555555553,2023-08-29 00:00:00.000 UTC
3.486874999999959,2023-08-28 00:00:00.000 UTC
3.462569444444476,2023-08-27 00:00:00.000 UTC
3.468715277777743,2023-08-26 00:00:00.000 UTC
3.4654166666666026,2023-08-25 00:00:00.000 UTC
3.5417361111110943,2023-08-24 00:00:00.000 UTC
3.561701388888893,2023-08-23 00:00:00.000 UTC
3.5448611111110937,2023-08-22 00:00:00.000 UTC
3.620347222222204,2023-08-21 00:00:00.000 UTC
3.669756944444454,2023-08-20 00:00:00.000 UTC
3.682534722222227,2023-08-19 00:00:00.000 UTC
3.650694444444459,2023-08-18 00:00:00.000 UTC
3.922083333333337,2023-08-17 00:00:00.000 UTC
4.040347222222219,2023-08-16 00:00:00.000 UTC
4.169062499999999,2023-08-15 00:00:00.000 UTC
4.251944444444446,2023-08-14 00:00:00.000 UTC
4.269687499999996,2023-08-13 00:00:00.000 UTC
4.207118055555563,2023-08-12 00:00:00.000 UTC
4.205034722222239,2023-08-11 00:00:00.000 UTC
4.2404861111111165,2023-08-10 00:00:00.000 UTC
4.3135069444444465,2023-08-09 00:00:00.000 UTC
4.30472222222221,2023-08-08 00:00:00.000 UTC
4.270034722222218,2023-08-07 00:00:00.000 UTC
4.3017361111110946,2023-08-06 00:00:00.000 UTC
4.2434027777777805,2023-08-05 00:00:00.000 UTC
4.24013888888889,2023-08-04 00:00:00.000 UTC
4.273923611111107,2023-08-03 00:00:00.000 UTC
4.343784722222225,2023-08-02 00:00:00.000 UTC
4.385208333333343,2023-08-01 00:00:00.000 UTC
4.412499999999993,2023-07-31 00:00:00.000 UTC
4.462881944444434,2023-07-30 00:00:00.000 UTC
4.45107638888888,2023-07-29 00:00:00.000 UTC
4.484930555555552,2023-07-28 00:00:00.000 UTC
4.525624999999997,2023-07-27 00:00:00.000 UTC
4.501458333333325,2023-07-26 00:00:00.000 UTC
4.5131597222222375,2023-07-25 00:00:00.000 UTC
4.516805555555555,2023-07-24 00:00:00.000 UTC
4.563124999999989,2023-07-23 00:00:00.000 UTC
4.601458333333321,2023-07-22 00:00:00.000 UTC
4.665833333333331,2023-07-21 00:00:00.000 UTC
4.6584722222221995,2023-07-20 00:00:00.000 UTC
4.7013541666666345,2023-07-19 00:00:00.000 UTC
4.726145833333285,2023-07-18 00:00:00.000 UTC
4.8023611111111535,2023-07-17 00:00:00.000 UTC
4.766770833333371,2023-07-16 00:00:00.000 UTC
4.8045833333333405,2023-07-15 00:00:00.000 UTC
4.918298611111069,2023-07-14 00:00:00.000 UTC
4.735451388888839,2023-07-13 00:00:00.000 UTC
4.6176041666666325,2023-07-12 00:00:00.000 UTC
4.602256944444459,2023-07-11 00:00:00.000 UTC
4.5898958333333475,2023-07-10 00:00:00.000 UTC
4.605138888888924,2023-07-09 00:00:00.000 UTC
4.594826388888927,2023-07-08 00:00:00.000 UTC
4.615173611111116,2023-07-07 00:00:00.000 UTC
4.7564236111111,2023-07-06 00:00:00.000 UTC
4.798819444444452,2023-07-05 00:00:00.000 UTC
4.900868055555574,2023-07-04 00:00:00.000 UTC
4.922499999999973,2023-07-03 00:00:00.000 UTC
4.82305555555558,2023-07-02 00:00:00.000 UTC
4.833541666666676,2023-07-01 00:00:00.000 UTC
4.720868055555544,2023-06-30 00:00:00.000 UTC
4.5830902777777816,2023-06-29 00:00:00.000 UTC
4.663784722222198,2023-06-28 00:00:00.000 UTC
4.718055555555577,2023-06-27 00:00:00.000 UTC
4.7523263888889105,2023-06-26 00:00:00.000 UTC
4.864097222222238,2023-06-25 00:00:00.000 UTC
4.771284722222235,2023-06-24 00:00:00.000 UTC
4.75562499999998,2023-06-23 00:00:00.000 UTC
4.788472222222225,2023-06-22 00:00:00.000 UTC
4.672986111111119,2023-06-21 00:00:00.000 UTC
4.408958333333335,2023-06-20 00:00:00.000 UTC
4.3872569444445,2023-06-19 00:00:00.000 UTC
4.436527777777778,2023-06-18 00:00:00.000 UTC
4.416284722222234,2023-06-17 00:00:00.000 UTC
4.300798611111125,2023-06-16 00:00:00.000 UTC
4.2168749999999795,2023-06-15 00:00:00.000 UTC
4.451597222222234,2023-06-14 00:00:00.000 UTC
4.462326388888827,2023-06-13 00:00:00.000 UTC
4.446631944444429,2023-06-12 00:00:00.000 UTC
4.487361111111054,2023-06-11 00:00:00.000 UTC
4.577013888888868,2023-06-10 00:00:00.000 UTC
4.923437499999946,2023-06-09 00:00:00.000 UTC
4.970173611111081,2023-06-08 00:00:00.000 UTC
5.037916666666658,2023-06-07 00:00:00.000 UTC
4.981250000000025,2023-06-06 00:00:00.000 UTC
5.0954166666666785,2023-06-05 00:00:00.000 UTC
5.29083333333338,2023-06-04 00:00:00.000 UTC
5.301701388888931,2023-06-03 00:00:00.000 UTC
5.329791666666621,2023-06-02 00:00:00.000 UTC
5.236284722222233,2023-06-01 00:00:00.000 UTC
5.24663194444442,2023-05-31 00:00:00.000 UTC
5.3693750000000025,2023-05-30 00:00:00.000 UTC
5.402951388888895,2023-05-29 00:00:00.000 UTC
5.2643750000000225,2023-05-28 00:00:00.000 UTC
5.206840277777724,2023-05-27 00:00:00.000 UTC
5.194409722222193,2023-05-26 00:00:00.000 UTC
5.20420138888883,2023-05-25 00:00:00.000 UTC
5.364409722222253,2023-05-24 00:00:00.000 UTC
5.454444444444382,2023-05-23 00:00:00.000 UTC
5.337222222222255,2023-05-22 00:00:00.000 UTC
5.357118055555556,2023-05-21 00:00:00.000 UTC
5.3968402777777715,2023-05-20 00:00:00.000 UTC
5.492638888888855,2023-05-19 00:00:00.000 UTC
5.5218402777777635,2023-05-18 00:00:00.000 UTC
5.508263888888915,2023-05-17 00:00:00.000 UTC
5.548645833333321,2023-05-16 00:00:00.000 UTC
5.570208333333316,2023-05-15 00:00:00.000 UTC
5.556180555555539,2023-05-14 00:00:00.000 UTC
5.501493055555572,2023-05-13 00:00:00.000 UTC
5.442118055555573,2023-05-12 00:00:00.000 UTC
5.51395833333331,2023-05-11 00:00:00.000 UTC
5.712673611111109,2023-05-10 00:00:00.000 UTC
5.74333333333333,2023-05-09 00:00:00.000 UTC
5.8120486111111,2023-05-08 00:00:00.000 UTC
6.06024305555554,2023-05-07 00:00:00.000 UTC
6.140659722222247,2023-05-06 00:00:00.000 UTC
6.172708333333357,2023-05-05 00:00:00.000 UTC
6.092395833333341,2023-05-04 00:00:00.000 UTC
6.019305555555563,2023-05-03 00:00:00.000 UTC
