gmx_price,green_volume,red_volume,time,usd_volume
41.85388695284633,,80568.73238422918,2022-11-28 00:00:00.000 UTC,80568.73238422918
45.766188560492324,,60823.2645968943,2022-11-27 00:00:00.000 UTC,60823.2645968943
46.49843387768772,90532.45075985798,,2022-11-26 00:00:00.000 UTC,90532.45075985798
44.66450219485706,,89239.6753853244,2022-11-25 00:00:00.000 UTC,89239.6753853244
44.96772765258533,114532.80233113484,,2022-11-24 00:00:00.000 UTC,114532.80233113484
41.87674466092684,84088.50327914109,,2022-11-23 00:00:00.000 UTC,84088.50327914109
39.751679826976584,,117903.48236681255,2022-11-22 00:00:00.000 UTC,117903.48236681255
41.49555112451771,,143699.09354420484,2022-11-21 00:00:00.000 UTC,143699.09354420484
44.3166497586361,148682.35994022412,,2022-11-20 00:00:00.000 UTC,148682.35994022412
41.578420841466425,77710.06855270074,,2022-11-19 00:00:00.000 UTC,77710.06855270074
40.270161042910985,65439.01169473035,,2022-11-18 00:00:00.000 UTC,65439.01169473035
39.63322566086181,,59608.37139393616,2022-11-17 00:00:00.000 UTC,59608.37139393616
40.99910219145108,,109426.60374898293,2022-11-16 00:00:00.000 UTC,109426.60374898293
43.072968312593126,119915.14378225926,,2022-11-15 00:00:00.000 UTC,119915.14378225926
40.90301868817313,,140174.6450443693,2022-11-14 00:00:00.000 UTC,140174.6450443693
42.050567178223844,210000.53248804988,,2022-11-13 00:00:00.000 UTC,210000.53248804988
37.31666032819198,144714.0087527285,,2022-11-12 00:00:00.000 UTC,144714.0087527285
33.64787011376609,112350.23830986497,,2022-11-11 00:00:00.000 UTC,112350.23830986497
30.825973516421858,,125430.88623832054,2022-11-10 00:00:00.000 UTC,125430.88623832054
31.899555476225668,,142654.8120896812,2022-11-09 00:00:00.000 UTC,142654.8120896812
36.46719930419928,,149187.31235347927,2022-11-08 00:00:00.000 UTC,149187.31235347927
38.6401742276216,,91654.49326791844,2022-11-07 00:00:00.000 UTC,91654.49326791844
40.572732605927044,,85405.60213547642,2022-11-06 00:00:00.000 UTC,85405.60213547642
42.10646595626714,102739.77693329181,,2022-11-05 00:00:00.000 UTC,102739.77693329181
41.5938050838542,90258.55703196362,,2022-11-04 00:00:00.000 UTC,90258.55703196362
40.75907401945627,,94764.84709523583,2022-11-03 00:00:00.000 UTC,94764.84709523583
41.38082839875328,,110900.6201086588,2022-11-02 00:00:00.000 UTC,110900.6201086588
42.55257243801047,107785.66598548053,,2022-11-01 00:00:00.000 UTC,107785.66598548053
41.87265763020595,,96265.23989184348,2022-10-31 00:00:00.000 UTC,96265.23989184348
42.05617203356086,,141519.0188929323,2022-10-30 00:00:00.000 UTC,141519.0188929323
43.564772047116676,135050.7933460617,,2022-10-29 00:00:00.000 UTC,135050.7933460617
40.12009392692523,,113058.4246860753,2022-10-28 00:00:00.000 UTC,113058.4246860753
41.0224129468619,146655.1262850313,,2022-10-27 00:00:00.000 UTC,146655.1262850313
40.04931079458741,157473.8900443177,,2022-10-26 00:00:00.000 UTC,157473.8900443177
