cumu_qty_staked,day,gmx_apr,gmx_apr_times100,gmx_avg_apr,gmx_avg_apr_times100,gmx_cumu_income,gmx_income_usd,gmx_med_apr,gmx_med_apr_times100,ma30d,ma7d,net_qty_staked,staked_gmx_tvl
2200141.86462551,2022-07-07 00:00:00.000 UTC,0.25791335982055313,25.791335982055312,0.41993101657579285,41.99310165757929,13909852.50332813,30756.82693834346,0.32634717428031595,32.63471742803159,7080.2510823609355,8957.912155120184,8518.139580498893,43527182.30767953
2201200.8786705695,2022-07-08 00:00:00.000 UTC,0.22145033468663866,22.145033468663865,0.41925360810518136,41.92536081051814,13938660.804010136,28808.30068200672,0.3250333774257788,32.503337742577884,7230.161003711992,7828.176489770544,1059.0140450594772,47482564.26801817
2214050.6699698446,2022-07-09 00:00:00.000 UTC,0.11723438649825388,11.723438649825388,0.4182263318412122,41.82263318412123,13954935.72949381,16274.92548367425,0.3237195805712417,32.371958057124175,7875.7952741158215,9139.726291783472,12849.791299274992,50670694.65689214
2184464.352789791,2022-07-10 00:00:00.000 UTC,0.2605399467328681,26.053994673286812,0.4176918017222009,41.769180172220096,13992629.771948915,37694.042455104354,0.32240578371670464,32.24057837167046,7254.2262468225945,3074.17219621988,-29586.31718005381,52806971.32489827
2169277.989828075,2022-07-11 00:00:00.000 UTC,0.38884411700329785,38.884411700329785,0.41759434332788026,41.75943433278803,14045131.025023144,52501.253074229695,0.3237195805712417,32.371958057124175,7594.31161502493,182.91056456346476,-15186.362961716208,49281849.805975884
2196673.9822361604,2022-07-12 00:00:00.000 UTC,0.2148505425001512,21.48505425001512,0.41691170426785423,41.69117042678543,14074072.359266767,28941.334243623336,0.32240578371670464,32.24057837167046,7303.789241863801,1675.0396776891914,27395.99240808549,49167141.381153755
2234585.8771009743,2022-07-13 00:00:00.000 UTC,0.2622707493987727,26.22707493987727,0.41639277488909887,41.639277488909904,14113459.710063579,39387.35079681091,0.3210919868621675,32.10919868621675,7852.906861270693,6137.4502937089665,37911.89486481386,54815045.42078095
2211549.9677852807,2022-07-14 00:00:00.000 UTC,0.24317898536101568,24.317898536101566,0.41581346455622903,41.58134645562291,14151059.832427107,37600.12236352786,0.3197781900076304,31.977819000763038,6189.307837310148,1629.729022824294,-23035.909315693818,56435981.268337786
2209310.1183675034,2022-07-15 00:00:00.000 UTC,0.19447684224884942,19.44768422488494,0.41507567581520444,41.507567581520455,14184222.849192107,33163.01676500103,0.3184643931530933,31.84643931530933,5684.300926774862,1158.462813847617,-2239.849417777259,62241349.55737637
2226628.571380645,2022-07-16 00:00:00.000 UTC,0.18029041331624338,18.029041331624338,0.4142956583318192,41.42956583318193,14215081.305928823,30858.456736714757,0.3171505962985562,31.715059629855617,6324.482474479413,1796.84305868572,17318.453013141712,62473297.95147854
