date,bonded_percentage,apr,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,price,volume_24h,market_cap,total_supply,circ_supply,token,bonded_tokens,has_liquid_staking,chain,inflation
2023-10-22,0.9297604748527276,0.0398591716534002,,,,,3.0773263888889133,,,14184761.251768235,996330.894651629,,13188430.357116606,False,Balancer,3.312156527424115e-05
2023-10-23,0.9310853052669056,0.0469859313775537,,,,,3.1834027777777685,,,14164756.948117454,976159.9010479916,,13188597.047069462,False,Balancer,-0.0014102672082892953
2023-10-24,0.931127061501462,0.0722529751446752,,,,,3.367916666666669,,,14164121.732003553,975524.6849340908,,13188597.047069462,False,Balancer,-4.484482975797288e-05
2023-10-25,0.9312113899546728,0.0601699201259922,,,,,3.349444444444437,,,14165954.073786171,974456.2907016873,,13191497.783084484,False,Balancer,0.0001293650123379564
2023-10-26,0.9312904781606436,0.0758845292516189,,,,,3.4094444444444454,,,14159626.173614282,972901.1438130718,,13186725.02980121,False,Balancer,-0.00044669777545014444
2023-10-27,0.9307113467003474,0.1289715950650332,,,,,3.3506250000000346,,,14165589.797771066,981514.6402828563,,13184075.15748821,False,Balancer,0.0004211710170638483
2023-10-28,0.9307211953618896,0.1070212003498169,,,,,3.394097222222212,,,14165536.004813151,981371.401471572,,13184164.60334158,False,Balancer,-3.797438629993266e-06
2023-10-29,0.9306035173315964,0.0459177111127652,,,,,3.4109722222221914,,,14157136.904363915,982455.5058179051,,13174681.39854601,False,Balancer,-0.000592925000958866
2023-10-30,0.9305969622193092,0.0666010171664678,,,,,3.457395833333329,,,14160129.705121718,982756.0169040468,,13177373.688217672,False,Balancer,0.00021139872970232787
2023-10-31,0.9282741205414335,0.0550832843418803,,,,,3.429895833333341,,,14148054.940291326,1014781.6832205113,,13133273.257070815,False,Balancer,-0.0008527298182886556
2023-11-01,0.9284212935789734,0.0880363693389252,,,,,3.397986111111114,,,14146832.268497417,1012611.9537342843,,13134220.314763132,False,Balancer,-8.641977989698457e-05
2023-11-02,0.9284064913731788,0.1505366710793643,,,,,3.539652777777789,,,14147100.489954555,1012840.5609720666,,13134259.928982489,False,Balancer,1.8959824506836753e-05
2023-11-03,0.92764872200174,0.1020424705823288,,,,,3.359131944444442,,,14158034.542877331,1024351.8931206837,,13133682.649756648,False,Balancer,0.0007728829614619404
2023-11-04,0.9276323035632552,0.0653242745408051,,,,,3.4023958333333315,,,14159573.872095011,1024695.7436494306,,13134878.12844558,False,Balancer,0.00010872478189094537
2023-11-05,0.9275947683191552,0.0993154361495346,,,,,3.622847222222221,,,14159570.292683788,1025226.9675429761,,13134343.325140812,False,Balancer,-2.5279088589069687e-07
2023-11-06,0.9277900220214712,0.0672226529485249,,,,,3.701388888888888,,,14156560.571847124,1022244.9271447882,,13134315.644702336,False,Balancer,-0.00021255735692904398
2023-11-07,0.9276570753552784,0.1017922635330854,,,,,3.686284722222221,,,14158902.849841611,1024296.4419180229,,13134606.407923589,False,Balancer,0.00016545530127887176
2023-11-08,0.9277942401859076,0.1561256471781908,,,,,3.7182986111111127,,,14156828.027723834,1022204.524299236,,13134623.503424598,False,Balancer,-0.00014653833985456277
2023-11-09,0.927686540796986,0.1950544619154217,,,,,3.802152777777781,,,14159298.887175854,1023907.8824210744,,13135391.00475478,False,Balancer,0.00017453482144325072
2023-11-10,0.9413211682839274,0.1030365372325204,,,,,3.9784722222222224,,,14158937.142864954,830829.8898846209,,13328107.252980333,False,Balancer,-2.5548179594436782e-05
2023-11-11,0.9414372625251336,0.08121295702826,,,,,3.970694444444436,,,14157030.844464043,829074.4807679318,,13327956.363696111,False,Balancer,-0.00013463569911187356
2023-11-12,0.9416015793474066,0.0835803117305989,,,,,4.06531249999999,,,14154462.98491562,826598.283504663,,13327864.701410957,False,Balancer,-0.0001813840470247241
2023-11-13,0.9417544268656474,0.053637982628631,,,,,4.074861111111103,,,14154316.61576354,824426.2836102378,,13329890.332153302,False,Balancer,-1.0340848129453128e-05
2023-11-14,0.9417763989015688,0.0669235517477633,,,,,3.908993055555546,,,14153986.38965734,824096.0575040355,,13329890.332153304,False,Balancer,-2.33304168024695e-05
2023-11-15,0.9415845932575764,0.0755452693624931,,,,,3.940868055555548,,,14130270.198745811,825425.4810400829,,13304844.717705728,False,Balancer,-0.0016755838432102044
2023-11-16,0.943610291628146,0.0899732868852175,,,,,3.883888888888895,,,14064138.323512916,793072.6585643068,,13271065.664948609,False,Balancer,-0.004680156451556394
2023-11-17,0.944489414812962,0.1534800039245952,,,,,3.6671527777777726,,,14052497.72787308,780062.3722137548,,13272435.355659325,False,Balancer,-0.000827679262822345
2023-11-18,0.9452102792794664,0.0547554196084434,,,,,3.6010069444444563,,,14042910.256516147,769407.1310580354,,13273503.125458112,False,Balancer,-0.0006822610145608143
2023-11-19,0.945108859935913,0.0486241067398899,,,,,3.633229166666632,,,14042846.692849595,770827.8647157066,,13272018.828133889,False,Balancer,-4.526388433068185e-06
2023-11-20,0.9451215131119904,0.0620191318940323,,,,,3.74253472222222,,,14046206.518161166,770834.5602331832,,13275371.957927983,False,Balancer,0.0002392552866992137
2023-11-21,0.9450083668221068,0.099309088683299,,,,,3.639895833333348,,,14047937.62375329,772519.0327113662,,13275418.591041924,False,Balancer,0.0001232436380518287
2023-11-22,0.944528216016414,0.0589794490606633,,,,,3.587604166666662,,,14048886.39125096,779316.7911054157,,13269569.600145545,False,Balancer,6.753784954627307e-05
2023-11-23,0.9450254707876952,0.0785416329261426,,,,,3.708263888888845,,,14020198.08985578,770753.7894530762,,13249444.300402705,False,Balancer,-0.0020420338378596137
2023-11-24,0.945031719516102,0.0538031324952233,,,,,3.79972222222223,,,14013700.153587252,770309.0006596278,,13243391.152927624,False,Balancer,-0.00046346964763865905
2023-11-25,0.9448978115648122,0.0458915151594442,,,,,3.8297569444444415,,,14015636.29716699,772292.2322855536,,13243344.064881437,False,Balancer,0.00013816076828532253
2023-11-26,0.9433223613316816,0.0540720326139837,,,,,3.794270833333298,,,14014028.71746818,794282.0559360981,,13219746.661532082,False,Balancer,-0.00011469901649308056
2023-11-27,0.9348521091234604,0.075520483078705,,,,,3.687847222222219,,,13988441.032555426,911317.4299218301,,13077123.602633595,False,Balancer,-0.0018258621720147472
2023-11-28,0.9350502960892692,0.0532691316035629,,,,,3.63878472222219,,,14028566.349113297,911151.2306669522,,13117415.118446345,False,Balancer,0.0028684623586350266
2023-11-29,0.934773706401988,0.0785556691416084,,,,,3.678090277777753,,,14018585.518541165,914380.374861205,,13104205.14367996,False,Balancer,-0.0007114647586752287
2023-11-30,0.9350241541966005,0.1636394070861739,,,,,3.694618055555524,,,14014830.61679778,910625.473117819,,13104205.143679962,False,Balancer,-0.00026785168435272677
2023-12-01,0.9342264065224818,0.0947942836983136,,,,,3.761284722222286,,,14017426.265920166,921976.4968157187,,13095449.769104447,False,Balancer,0.0001852073131212162
2023-12-02,0.9340904231346576,0.0967283155244417,,,,,3.858993055555556,,,14019467.184483549,924017.1500068642,,13095450.034476684,False,Balancer,0.00014559866587959824
2023-12-03,0.9339563688939324,0.0501039832729191,,,,,3.958124999999972,,,14019401.41947222,925892.1756755058,,13093509.243796714,False,Balancer,-4.690977942534147e-06
2023-12-04,0.9351452866387996,0.0962667279638787,,,,,4.103125000000013,,,14001337.039953042,908052.7003997117,,13093284.33955333,False,Balancer,-0.0012885271616580596
2023-12-05,0.9343625883861548,0.0908153449898237,,,,,4.255833333333329,,,13874229.882361792,910668.5376136899,,12963561.344748102,False,Balancer,-0.009078215689583558
2023-12-06,0.936637687649328,0.1035356103533419,,,,,4.223784722222185,,,13844586.087112913,877224.9880174194,,12967361.099095494,False,Balancer,-0.002136608337920398
2023-12-07,0.9372095389259768,0.0767828725050731,,,,,4.213923611111121,,,13684724.277664823,859270.1470654532,,12825454.13059937,False,Balancer,-0.011546882546159654
2023-12-08,0.9371730211701936,0.0728270114437551,,,,,4.322465277777799,,,13476154.70464785,846666.0863361061,,12629488.618311744,False,Balancer,-0.015241050443185356
2023-12-09,0.9374725363200608,0.0777713839439311,,,,,4.386458333333327,,,13465883.301315917,841987.5290413331,,12623895.772274584,False,Balancer,-0.0007621909630045609
2023-12-10,0.9377145741023342,0.0767273675640352,,,,,4.337500000000023,,,13231711.442051703,824142.7825232092,,12407568.659528494,False,Balancer,-0.017390011039330022
2023-12-11,0.9377073163561148,0.0829772280535011,,,,,4.02545138888887,,,13232006.479241503,824257.1935852282,,12407749.285656275,False,Balancer,2.2297734582066298e-05
2023-12-12,0.9379253622470118,0.0788833580605348,,,,,4.035729166666693,,,13228674.992172318,821165.20809111,,12407509.784081208,False,Balancer,-0.0002517748970582989
2023-12-13,0.93802753901642,0.0749606607342721,,,,,3.996909722222207,,,13249583.518586548,821109.2976542916,,12428474.220932256,False,Balancer,0.0015805457785154076
2023-12-14,0.937766006229557,0.0865793304468522,,,,,4.07725694444445,,,13215637.777174966,822461.9190971386,,12393175.858077828,False,Balancer,-0.0025620232789930197
2023-12-15,0.937593028476739,0.0551361150550719,,,,,4.029027777777754,,,13215762.05108293,824755.6859801263,,12391006.365102803,False,Balancer,9.403549799058553e-06
2023-12-16,0.9380833197090408,0.0622591546396426,,,,,4.010347222222293,,,13204047.40868876,817550.7819504514,,12386496.626738308,False,Balancer,-0.00088641444578752
2023-12-17,0.9382768799574588,0.0797093648172589,,,,,3.973263888888861,,,13215487.414187249,815701.1160865724,,12399786.298100676,False,Balancer,0.000866401425593244
2023-12-18,0.938272510523044,0.076629447148235,,,,,3.808090277777794,,,13215548.957294252,815762.6591935754,,12399786.298100676,False,Balancer,4.6568927103418645e-06
2023-12-19,0.9381141415316244,0.0932876215022436,,,,,3.938020833333335,,,13166430.450945692,814815.8514209352,,12351614.599524757,False,Balancer,-0.0037167208496056148
2023-12-20,0.9382935888570056,0.1095330687221939,,,,,3.9297222222222072,,,13132015.107640035,810329.5233680476,,12321685.584271988,False,Balancer,-0.0026138704361731158
2023-12-21,0.9302550706864888,0.1357984150296549,,,,,3.9865625000000384,,,13083353.562803194,912497.5694213826,,12170855.993381811,False,Balancer,-0.003705565706251024
2023-12-22,0.930368730733916,0.1072487410083894,,,,,4.101562499999986,,,13082971.062907347,910983.8808816876,,12171987.18202566,False,Balancer,-2.9235615624845224e-05
2023-12-23,0.927984152031038,0.0700761569723683,,,,,4.128645833333296,,,12516238.906947346,901367.5582659282,,11614871.348681418,False,Balancer,-0.0433183069224079
2023-12-24,0.924866478264644,0.0987443005237068,,,,,4.190381944444425,,,12100804.373465842,909176.0484090876,,11191628.325056754,False,Balancer,-0.033191642998353976
2023-12-25,0.923575642700017,0.1641823075030506,,,,,4.230555555555583,,,11988887.230563955,916243.0013378225,,11072644.229226133,False,Balancer,-0.009248735823487397
2023-12-26,0.9236764166438648,0.1546847783491923,,,,,4.290868055555582,,,11985292.226119297,914760.4502678588,,11070531.775851438,False,Balancer,-0.0002998613946000317
2023-12-27,0.924007353411626,0.1601012916352092,,,,,4.58427083333332,,,11987380.488121958,910952.768954223,,11076427.719167735,False,Balancer,0.00017423538477534528
2023-12-28,0.9250743086662572,0.1263880838622937,,,,,4.555902777777786,,,11944773.688950324,894970.426469706,,11049803.262480618,False,Balancer,-0.003554304396515384
2023-12-29,0.9249076137888008,0.0902763849859906,,,,,4.378125000000014,,,11946943.91464024,897124.5264817011,,11049819.38815854,False,Balancer,0.00018168830539866399
2023-12-30,0.92495078340717,0.0989803867639018,,,,,4.276944444444429,,,11948298.75955981,896710.4615220465,,11051588.298037764,False,Balancer,0.00011340514605651109
2023-12-31,0.9251044210280426,0.1059333915123973,,,,,4.277118055555581,,,11946652.067486066,894751.4233709015,,11051900.644115165,False,Balancer,-0.00013781812012580996
2024-01-01,0.9251461485256252,0.1063838341058615,,,,,4.3970486111111065,,,11946020.253204051,894205.6257432122,,11051814.62746084,False,Balancer,-5.288630475264178e-05
2024-01-02,0.9253163775604868,0.076222033854533,,,,,4.564444444444442,,,11943582.439415593,891990.0014805123,,11051592.43793508,False,Balancer,-0.0002040691156375285
2024-01-03,0.9250044399707436,0.1725985281346223,,,,,4.32069444444444,,,11947604.14575384,896017.2639186736,,11051586.881835166,False,Balancer,0.00033672529650519145
2024-01-04,0.924421379688693,0.1201211278053427,,,,,4.164131944444441,,,11954972.465312753,903540.3247880042,,11051432.140524749,False,Balancer,0.0006167194250012997
2024-01-05,0.9242406334415192,0.0832988244965727,,,,,4.138472222222214,,,11954082.653101789,905633.7295867167,,11048448.923515072,False,Balancer,-7.443030199738576e-05
2024-01-06,0.9242754359275442,0.0845734483199744,,,,,4.024583333333327,,,11955079.755717918,905293.2029531803,,11049786.552764738,False,Balancer,8.341105253029113e-05
2024-01-07,0.926205860644514,0.0505298144796106,,,,,3.954201388888898,,,11930239.171185186,880381.731942717,,11049857.43924247,False,Balancer,-0.0020778267514988125
2024-01-08,0.9265788357825162,0.0846500142633466,,,,,3.796458333333352,,,11927800.769540912,875753.0190538913,,11052047.75048702,False,Balancer,-0.00020438832862323952
2024-01-09,0.9270810625407088,0.1000212635964996,,,,,3.840729166666669,,,11925794.803891577,869616.2854573112,,11056178.518434266,False,Balancer,-0.0001681756501548115
2024-01-10,0.9271327439978966,0.1208574411059679,,,,,4.000347222222226,,,11925264.914575009,868961.3314232398,,11056303.583151769,False,Balancer,-4.44322013988252e-05
2024-01-11,0.9278146567628572,0.0941584349423483,,,,,4.384097222222213,,,11916554.1314247,860200.5501808841,,11056353.581243817,False,Balancer,-0.0007304477688928612
2024-01-12,0.9277276478011396,0.1054419381554942,,,,,4.346666666666665,,,11915665.238162406,861173.1547761913,,11054492.083386214,False,Balancer,-7.459314601276912e-05
2024-01-13,0.9275830820965332,0.1260228877855797,,,,,4.227812500000003,,,11918750.702471636,863119.1911327764,,11055631.51133886,False,Balancer,0.0002589418423193379
2024-01-14,0.9276128963666166,0.0472269579170085,,,,,4.344826388888878,,,11918367.62365299,862736.1123141311,,11055631.51133886,False,Balancer,-3.214085336689099e-05
2024-01-15,0.9280794083774084,0.0630009984800231,,,,,4.228645833333336,,,11913837.13197842,856850.2150270902,,11056986.91695133,False,Balancer,-0.00038012686112975924
2024-01-16,0.9274766441336598,0.1002308621881007,,,,,4.24315972222223,,,11793142.112619946,855278.2422158569,,10937863.870404089,False,Balancer,-0.010130658831528971
2024-01-17,0.9273896418395166,0.1921120750710965,,,,,4.196423611111119,,,11794248.47651778,856384.6061136909,,10937863.870404089,False,Balancer,9.381417498999234e-05
2024-01-18,0.9273571927811888,0.1542602436532354,,,,,4.0688541666667,,,11786156.2833182,856179.4787398614,,10929976.804578338,False,Balancer,-0.00068611350826564
2024-01-19,0.9307152236188492,0.1111830835252643,,,,,3.939583333333284,,,11744003.878917892,813680.6825701911,,10930323.1963477,False,Balancer,-0.0035764335197191466
2024-01-20,0.9307300120742492,0.0486817651454103,,,,,3.983749999999982,,,11742426.271806603,813397.7260670587,,10929028.545739545,False,Balancer,-0.00013433298622456125
2024-01-21,0.9305880069873236,0.0533328289800547,,,,,3.998958333333349,,,11745684.141025364,815291.3455259558,,10930392.795499409,False,Balancer,0.00027744429842258
2024-01-22,0.93058079399382,0.0451098137145374,,,,,3.8232638888888864,,,11745764.435503798,815381.641048301,,10930382.794455497,False,Balancer,6.836083574990326e-06
2024-01-23,0.9305403709854816,0.1324040418638539,,,,,3.589930555555544,,,11746215.305320268,815887.7574322037,,10930327.547888065,False,Balancer,3.8385736317758656e-05
2024-01-24,0.9300366933343428,0.1141884323842077,,,,,3.562500000000027,,,11749439.986854026,822029.672950007,,10927410.31390402,False,Balancer,0.00027452940797845216
2024-01-25,0.929936519848384,0.0744483489818224,,,,,3.564027777777804,,,11739358.467532452,822500.3089826647,,10916858.158549787,False,Balancer,-0.0008580425392915592
2024-01-26,0.9298963643802292,0.083371014041409,,,,,3.625868055555561,,,11739681.65640881,822994.3651329912,,10916687.291275818,False,Balancer,2.7530369504535912e-05
2024-01-27,0.9296777973058458,0.0823513884345945,,,,,3.664791666666657,,,11742441.653346747,825754.3620709293,,10916687.291275818,False,Balancer,0.00023509981094171906
2024-01-28,0.9296727790055046,0.0758218724559981,,,,,3.6502083333333406,,,11744530.481095178,825960.1906205676,,10918570.29047461,False,Balancer,0.00017788700255838563
2024-01-29,0.9294443185473058,0.0945046402463452,,,,,3.663402777777784,,,11747416.459849864,828846.9736333042,,10918569.48621656,False,Balancer,0.00024572959807400707
2024-01-30,0.9293295772956636,0.0756771285185363,,,,,3.7335069444444224,,,11748866.87453707,830297.3883205093,,10918569.48621656,False,Balancer,0.00012346669518037423
2024-01-31,0.9314128288762232,0.1312193172262231,,,,,3.675208333333323,,,11721708.480833452,803958.8254379481,,10917749.655395504,False,Balancer,-0.0023115755752136646
2024-02-01,0.931333007424831,0.0691838173389688,,,,,3.58614583333337,,,11723028.088769753,804985.0827300493,,10918043.006039703,False,Balancer,0.00011257812275888845
2024-02-02,0.9313899229908594,0.0763050844523226,,,,,3.613680555555531,,,11722353.041595276,804271.5449121892,,10918081.496683087,False,Balancer,-5.75830040979719e-05
2024-02-03,0.9315002641084672,0.0640362925710223,,,,,3.6383333333333896,,,11720964.681778932,802882.9850958418,,10918081.69668309,False,Balancer,-0.00011843695642144159
2024-02-04,0.9324844768769078,0.076702865631017,,,,,3.575138888888916,,,11720398.180727929,791308.8143827841,,10929089.366345145,False,Balancer,-4.8332288884345154e-05
2024-02-05,0.9323729676646112,0.1033554519335175,,,,,3.561597222222251,,,11721767.890522758,792708.3761603031,,10929059.514362454,False,Balancer,0.00011686546597711178
2024-02-06,0.933338088870988,0.0639664868315934,,,,,3.580729166666639,,,11709502.862883523,780577.8392104506,,10928925.023673072,False,Balancer,-0.0010463462298336834
2024-02-07,0.935650758603076,0.1050056522476777,,,,,3.621770833333312,,,11680559.043284675,751635.1135273464,,10928923.929757329,False,Balancer,-0.002471823094265857
2024-02-08,0.9357689048310645,0.0957838851876688,,,,,3.668124999999985,,,11677718.218866687,750072.6302720401,,10927645.588594647,False,Balancer,-0.00024320962784918354
2024-02-09,0.9439838428720604,0.0687030651807436,,,,,3.7275347222222353,,,11576093.882441254,648448.2938466109,,10927645.588594643,False,Balancer,-0.008702413820984911
2024-02-10,0.9440837656739736,0.1214297114287918,,,,,3.773333333333348,,,11575258.83072992,647244.8851635046,,10928013.945566416,False,Balancer,-7.213587932286547e-05
2024-02-11,0.9434779203428711,0.060860729581864,,,,,3.810451388888946,,,11582695.135397073,654678.0170871485,,10928017.118309924,False,Balancer,0.0006424309620973734
2024-02-12,0.94355875298552,0.0643619041357281,,,,,3.810694444444405,,,11583601.142817147,653792.8934189528,,10929808.249398194,False,Balancer,7.822077758956603e-05
2024-02-13,0.9451633199435822,0.1188566439948098,,,,,3.895937500000013,,,11563840.065657988,634122.5979040731,,10929717.467753915,False,Balancer,-0.0017059528306887506
2024-02-14,0.9554989508658108,0.0860577579320861,,,,,3.9380555555554886,,,11438762.74168832,509036.9428022038,,10929725.798886117,False,Balancer,-0.010816244712785306
2024-02-15,0.955288479785504,0.149816254429643,,,,,4.014791666666707,,,11441126.857382882,511550.1747604888,,10929576.682622394,False,Balancer,0.00020667582219768832
2024-02-16,0.9553602623233532,0.1059927663046993,,,,,4.031909722222229,,,11440680.58462814,510708.98014010675,,10929971.604488034,False,Balancer,-3.900601403206139e-05
2024-02-17,0.9551895684686698,0.135973055946613,,,,,4.00899305555554,,,11442725.643912597,512753.47399833985,,10929972.169914257,False,Balancer,0.00017875328913596888
2024-02-18,0.955261456174726,0.0949886036391337,,,,,4.108749999999974,,,11441864.527521623,511892.3576073721,,10929972.169914251,False,Balancer,-7.525448199763307e-05
2024-02-19,0.955311582142408,0.1192407710856615,,,,,4.235694444444418,,,11442375.084916169,511341.6390780322,,10931033.445838137,False,Balancer,4.462187026565978e-05
2024-02-20,0.9553603974156956,0.1175480120445038,,,,,4.223472222222198,,,11443359.099965625,510827.0024519507,,10932532.097513674,False,Balancer,8.599744739656856e-05
2024-02-21,0.957140025872062,0.110951827654664,,,,,4.163020833333347,,,11422965.18948326,489587.9924855903,,10933377.19699767,False,Balancer,-0.0017821611909762947
2024-02-22,0.9585329309943524,0.0930153901502985,,,,,4.241388888888941,,,11406353.297074867,472988.0392725989,,10933365.257802268,False,Balancer,-0.0014542539640834962
2024-02-23,0.9582977829126051,0.1813336706534415,,,,,4.301805555555547,,,11405728.429390715,475644.1630023215,,10930084.266388394,False,Balancer,-5.478242413481382e-05
2024-02-24,0.9591503851755006,0.1649010734264999,,,,,4.574201388888887,,,11395589.717026977,465505.45063858107,,10930084.266388396,False,Balancer,-0.0008889140598519196
2024-02-25,0.9591245422692524,0.1536917208329905,,,,,4.706944444444386,,,11399664.724307342,465966.51358311996,,10933698.210724222,False,Balancer,0.00035759512070487887
2024-02-26,0.9591629398536594,0.119230326882466,,,,,4.762916666666688,,,11398828.977028906,465494.6645327788,,10933334.312496128,False,Balancer,-7.33133209306347e-05
2024-02-27,0.95899682242551,0.1246269241218558,,,,,4.894548611111088,,,11399835.252434798,467429.46917551383,,10932405.783259284,False,Balancer,8.827884056494817e-05
2024-02-28,0.95891982234836,0.1138272452529506,,,,,4.913645833333287,,,11401967.84738732,468394.86474896036,,10933572.98263836,False,Balancer,0.00018707243616233882
2024-02-29,0.9586080598576252,0.1130710171540125,,,,,5.1062847222222025,,,11403842.306815151,472027.15815677494,,10931815.148658376,False,Balancer,0.0001643978875331964
2024-03-01,0.9585529864328194,0.0916600187145328,,,,,5.0923263888888926,,,11402143.737374147,472584.8061778918,,10929558.931196256,False,Balancer,-0.00014894711758584034
2024-03-02,0.9579531607558032,0.1174870973788684,,,,,5.192777777777754,,,11240248.360039428,472616.91585942544,,10767631.444180002,False,Balancer,-0.01419867886808479
2024-03-03,0.9577987031941306,0.1141752610518854,,,,,5.180208333333312,,,11242060.997025147,474429.5528451465,,10767631.44418,False,Balancer,0.00016126307245700744
2024-03-04,0.95762948508905,0.1684534113018932,,,,,5.23569444444444,,,11247575.48707584,476565.5648871809,,10771009.922188658,False,Balancer,0.0004905230501908164
2024-03-05,0.9576066262132384,0.1916117774831222,,,,,5.33319444444446,,,11247843.976165414,476834.0539767556,,10771009.922188658,False,Balancer,2.3870841310058566e-05
2024-03-06,0.9576934825074904,0.1541259736391473,,,,,5.424201388888921,,,11248192.53571359,475871.8542712834,,10772320.681442307,False,Balancer,3.098900988618425e-05
2024-03-07,0.9564747939254804,0.1539123195587586,,,,,5.716979166666681,,,11261459.448010372,490157.3431745004,,10771302.104835872,False,Balancer,0.0011794705909111691
2024-03-08,0.9569486944276772,0.1272844002115393,,,,,5.822743055555562,,,11256204.237465832,484594.28821161576,,10771609.949254217,False,Balancer,-0.0004666544837106379
2024-03-09,0.9567126599798856,0.117330281323997,,,,,5.80850694444446,,,11258029.408383688,487330.1469571516,,10770699.261426536,False,Balancer,0.0001621479922850888
2024-03-10,0.9568754626532326,0.1095783489697928,,,,,5.746354166666663,,,11256690.433496444,485439.56700031646,,10771250.866496127,False,Balancer,-0.00011893510299831878
2024-03-11,0.957030849874317,0.1490490378596593,,,,,5.778819444444447,,,11254332.730934087,483589.112679895,,10770743.618254192,False,Balancer,-0.000209449000688533
2024-03-12,0.9590011135911868,0.1558790218354595,,,,,5.913715277777747,,,11231422.755706916,460475.82577058487,,10770946.92993633,False,Balancer,-0.0020356582460193673
2024-03-13,0.9585618564537924,0.1854761307589308,,,,,6.034895833333364,,,11237028.804033725,465641.6126144212,,10771387.191419303,False,Balancer,0.000499139641410018
2024-03-14,0.958403181105798,0.1446139951765104,,,,,5.829965277777775,,,11238982.691667138,467505.9275803473,,10771476.76408679,False,Balancer,0.0001738793828411911
2024-03-15,0.9583931161840956,0.158237870933319,,,,,5.429791666666687,,,11239103.596339053,467624.0775277931,,10771479.51881126,False,Balancer,1.0757617057599589e-05
2024-03-16,0.9587107043199072,0.1471677121726986,,,,,5.311597222222245,,,11233747.490167404,463833.52171702124,,10769913.968450382,False,Balancer,-0.0004765599076240745
2024-03-17,0.9585005208624648,0.1145096094718871,,,,,5.120277777777739,,,11236202.850290269,466296.56577073596,,10769906.284519533,False,Balancer,0.00021856999411951072
2024-03-18,0.9585386718778992,0.237525672576775,,,,,5.0938888888888725,,,11235755.63563118,465849.3511086479,,10769906.284522532,False,Balancer,-3.980122689561938e-05
2024-03-19,0.9584221503216964,0.2728746659223269,,,,,4.6795138888888745,,,11235644.651971726,467153.94437851757,,10768490.707593208,False,Balancer,-9.877721005357998e-06
2024-03-20,0.9584341179515816,0.1581566070869388,,,,,4.635173611111102,,,11237190.26310148,467083.72503171116,,10770106.53806977,False,Balancer,0.00013756319086533075
2024-03-21,0.9586444260062648,0.176381926814378,,,,,4.963124999999986,,,11232170.47475228,464512.85717886686,,10767657.617573414,False,Balancer,-0.0004467120544966452
2024-03-22,0.9580070218225706,0.148086551044603,,,,,4.83930555555554,,,11236681.511991126,471861.72151976824,,10764819.790471358,False,Balancer,0.0004016175902052943
2024-03-23,0.957943951047314,0.1097281768814612,,,,,4.78652777777781,,,11237335.14588526,472597.9169930909,,10764737.22889217,False,Balancer,5.816965564409138e-05
2024-03-24,0.9581303496826324,0.1185128574546579,,,,,4.803784722222239,,,11235145.090526655,470411.5962052401,,10764733.494321415,False,Balancer,-0.00019489098884861722
2024-03-25,0.9580575304498395,0.0920301741865362,,,,,5.035937499999961,,,11242919.700509831,471555.8171935305,,10771363.8833163,False,Balancer,0.0006919901719588673
2024-03-26,0.9586935142945232,0.130978154281938,,,,,5.238333333333342,,,11239626.184392309,464269.45832050033,,10775356.726071808,False,Balancer,-0.00029294135378132857
2020-09-08,0.11380949261158052,0.21568298571729586,,,,,2.09,,,45446891.2661224,40274603.63035134,,5172287.635771059,False,Curve,0.07732533863383817
2020-09-09,0.11360454685236177,0.21138671777038914,,,,,2.12,,,46585807.12581759,41293447.61753756,,5292359.508280033,False,Curve,0.02506036888257257
2020-09-10,0.11281235312815208,0.2934019568278848,,,,,2.16,,,47616599.40587021,42244858.77893342,,5371740.626936787,False,Curve,0.022126745110773394
2020-09-11,0.1075284906967095,0.3065210711048489,,,,,2.0,,,50419000.84082484,44997521.77797482,,5421479.062850024,False,Curve,0.05885345593598079
2020-09-12,0.10720707885646653,0.20417125238767644,,,,,2.12,,,51224498.21573776,45732869.39614023,,5491628.819597528,False,Curve,0.015976067781587222
2020-09-13,0.12061594583410208,0.17516072158262141,,,,,2.12,,,53311811.391152725,46881556.83607958,,6430254.555073144,False,Curve,0.040748338160854436
2020-09-14,0.12304061364624998,0.06108551631264369,,,,,1.96,,,54484026.06904903,47780278.06759495,,6703748.001454074,False,Curve,0.021987898128159156
2020-09-15,0.11854289832123166,0.05759462237547647,,,,,1.88,,,57716869.40579176,50874944.42440118,,6841924.981390579,False,Curve,0.05933561761103445
2020-09-16,0.12187686691183387,0.14791741996558996,,,,,1.45,,,58623884.125316285,51478988.80192034,,7144895.323395944,False,Curve,0.0157148980681463
2020-09-17,0.12083492541095042,0.3840773180782135,,,,,1.4,,,59905711.53657965,52667009.35136714,,7238702.185212514,False,Curve,0.021865276079682694
2020-09-18,0.11995725187522124,0.3864948423413967,,,,,1.41,,,63003470.21670888,55445747.07091013,,7557723.145798747,False,Curve,0.051710573176944497
2020-09-19,0.13765467731624453,0.11973502106863314,,,,,1.61,,,64333797.80065844,55477949.62388028,,8855848.17677816,False,Curve,0.021115147774776855
2020-09-20,0.14779985507462298,0.13227653706265088,,,,,1.6,,,65473945.42669164,55796905.78146283,,9677039.6452288,False,Curve,0.017722374008853015
2020-09-21,0.15648943142097912,0.02599907334203571,,,,,1.39,,,67182886.15419884,56669474.49870789,,10513411.65549095,False,Curve,0.026101080611075078
