NEG_ONE,ONE,crv_cumm,crv_daily_release,crv_daily_release_avg,curve_price,cvxcrv_cumm,cvxcrv_depeg,cvxcrv_depeg_diff,cvxcrv_price,market_cap,other_cumm,sdcrv_cumm,sdcrv_depeg,sdcrv_depeg_diff,sdcrv_price,time,total_crv,ycrv_cumm,ycrv_depeg,ycrv_depeg_diff,ycrv_price
-1,1,1121759922.5252292,198846.79902850313,910266.6167661168,0.5905210763888878,318528063.46364725,0.9037045110965751,0.006555464922788357,0.5336565606302431,1114306319.992403,324238895.0910557,64983208.754098274,0.9646741395593397,0.002959755147457832,0.5696604112571054,2024-02-26 00:00:00.000 UTC,1886988228.7801294,57478138.946099,0.8427189856103049,0.04039180495305028,0.49764332247594895
-1,1,1120861386.216504,415078.8524173372,1037912.075805165,0.600040107638888,318485862.1872226,0.8971490461737868,0.004267015082029202,0.5383254102342447,1132149303.855851,324980785.87717694,64983208.754098274,0.9617143844118818,0.002720599673112445,0.5770672027403725,2024-02-25 00:00:00.000 UTC,1886789381.981101,57478138.946099,0.8023271806572546,0.0,0.48142848784318465
-1,1,1120448689.5167294,548281.9500157688,1052212.8311810393,0.6105360486111107,318481519.32035947,0.8928820310917576,-0.012320730466734653,0.5451366671386245,1151699513.2337239,324982804.1044205,64983151.24107527,0.9589937847387694,-0.002007990105418078,0.5855002759770223,2024-02-24 00:00:00.000 UTC,1886374303.1286836,57478138.946099,0.8023271806572546,-0.054124013196857335,0.489849666571773
-1,1,1119906549.7858672,2088604.6157820183,1045998.7967203183,0.5657988368055538,318471255.64644974,0.9052027615584922,-0.0012633438579047196,0.51216266956297,1066998169.200536,324986925.5591767,64983151.24107527,0.9610017748441875,0.01745861537359006,0.5437336863749139,2024-02-23 00:00:00.000 UTC,1885826021.178668,57478138.946099,0.856451193854112,0.04126319811998869,0.4845790892633844
-1,1,1117837024.7669566,1153426.9655307382,836915.043135633,0.5511675520833335,318468606.2337417,0.9064661054163969,-0.0008255234311173032,0.4996147043688684,1038254940.6547484,324970495.3750135,64983151.24107527,0.9435431594705974,-0.014496511705426651,0.5200503734903835,2024-02-22 00:00:00.000 UTC,1883737416.562886,57478138.946099,0.8151879957341233,0.0,0.4493051720964956
-1,1,1126725107.6332908,371345.14712959714,753678.0717237571,0.5345128715277785,318455833.3532259,0.9072916288475142,-0.008205897224742076,0.48495905384840027,1006265374.1719037,314943020.3527704,64981889.3119691,0.9580396711760241,-0.007597721107148403,0.5120845356778253,2024-02-21 00:00:00.000 UTC,1882583989.5973551,57478138.946099,0.8151879957341233,0.06554466063041342,0.43572847643482066
-1,1,1111310178.4107459,545830.9188322792,1014879.2975015095,0.5576687777777782,318451890.62441635,0.9154975260722563,0.0008659377277531188,0.5105443864232948,1049651224.9484372,329991298.05659306,64981138.41237137,0.9656373922831725,-0.013744036245762259,0.5385058243310777,2024-02-20 00:00:00.000 UTC,1882212644.4502256,57478138.946099,0.7496433351037098,-0.07842694585642174,0.4180526824565433
-1,1,1110790580.8852375,1960717.6853926699,1125553.3490251065,0.5537463437500001,318410682.4898704,0.9146315883445032,-0.011913862547851761,0.5064738979240239,1041966118.1487224,330006909.2662219,64981121.85371925,0.9793814285289347,0.0,0.5423288851845497,2024-02-19 00:00:00.000 UTC,1881666813.5313935,57477519.0363444,0.8280702809601316,-0.037892865845161494,0.4585408904497082
-1,1,1108829984.505049,1220010.4713408877,940258.3692813255,0.5318114062500008,318379975.5480373,0.926545450892355,0.004650601092218709,0.4927474391936043,999649142.1685604,330037494.90285075,64981121.85371925,0.9793814285289347,0.0006988225504666046,0.5208462147611074,2024-02-18 00:00:00.000 UTC,1879706095.8460007,57477519.0363444,0.8659631468052931,0.0,0.46052907886319877
-1,1,1107639349.6517367,529484.8954243315,877170.399995341,0.5277845763888884,318370754.60942787,0.9218948498001363,-0.008334963839856435,0.48656188277686285,991435982.8218861,330017340.2234315,64981121.85371925,0.9786826059784681,0.002711037711551567,0.5165335846155192,2024-02-17 00:00:00.000 UTC,1878486085.3746598,57477519.0363444,0.8659631468052931,0.012819784807502566,0.45704199260502043
-1,1,1107107588.46719,498569.6743300004,1430879.6676131815,0.5419546736111133,318364598.35937893,0.9302298136399927,0.0,0.5041423950345889,1017767356.46856,330027459.6527917,64979434.96353048,0.9759715682669166,0.0007488355604038377,0.5289323527338231,2024-02-16 00:00:00.000 UTC,1877956600.4792356,57477519.0363444,0.8531433619977905,0.02026358011882823,0.4623650322950004
-1,1,1106620047.784012,415934.5871045366,1538825.6918694384,0.5311975277777783,318353392.76056117,0.9302298136399927,0.0,0.49413577727074753,997301064.4701017,330030709.4950251,64976361.72896277,0.9752227327065127,-0.0047735678831067885,0.5180359046463886,2024-02-15 00:00:00.000 UTC,1877458030.8049054,57477519.0363444,0.8328797818789623,0.0,0.44242368107019997
-1,1,1107352866.9632995,487531.19423573057,1527206.9407163947,0.5201135381944452,318353169.8974834,0.9302298136399927,-5.209506130920971e-06,0.48382511970625597,976275006.0037585,330011597.49748755,63846942.82318601,0.9799963005896195,-0.006819039784807024,0.509709343317134,2024-02-14 00:00:00.000 UTC,1877042096.2178009,57477519.0363444,0.8328797818789623,0.0,0.4331920502436848
-1,1,1106924370.9149966,2460954.953351617,1507190.543814266,0.5145030243055551,318340470.1421384,0.9302350231461236,-0.009903963134292204,0.4786087327236286,965492998.9790196,329965262.1068996,63846942.82318601,0.9868153403744265,-0.005558508964611741,0.5077194770537582,2024-02-13 00:00:00.000 UTC,1876554565.023565,57477519.0363444,0.8328797818789623,0.0,0.4285191666596771
-1,1,1104458246.822439,1431223.3310210549,1245510.775768641,0.5046164236111094,318329027.03064686,0.9401389862804158,-0.010467829790236194,0.4744095729541972,945698415.026064,329981874.35759723,63846942.82318601,0.9923738493390383,0.0017599585569326726,0.5007681427386553,2024-02-12 00:00:00.000 UTC,1874093610.0702133,57477519.0363444,0.8328797818789623,0.0,0.4202848168297628
-1,1,1103063082.9280195,478357.8474424217,1236843.5903872414,0.49954267013888504,318316464.25619435,0.950606816070652,-0.00029308402996786054,0.4748686671521575,935474768.9403536,329958377.69544804,63846942.82318601,0.9906138907821056,0.003855419419119266,0.49485390807796287,2024-02-11 00:00:00.000 UTC,1872662386.7391925,57477519.0363444,0.8328797818789623,0.0,0.416058990144509
-1,1,1102631451.3030386,715306.7170530108,1233629.9145598747,0.49897972569444465,318259653.98434347,0.9508999001006199,0.007508224906924377,0.4744797713150821,934181873.1859256,329968467.49634725,63846937.07167615,0.9867584713629863,0.0013409791604340748,0.49237247136737244,2024-02-10 00:00:00.000 UTC,1872184028.8917499,57477519.0363444,0.8328797818789623,-0.04170747544261899,0.4155901250984135
-1,1,1101991971.290278,4959159.036367056,1210978.247665999,0.4924902777777794,318257582.421402,0.9433916751936955,-0.020996763324697576,0.4646112281693877,921680150.8362423,329894712.3549963,63846937.07167615,0.9854174922025523,0.0009470626683641958,0.4853085344619177,2024-02-09 00:00:00.000 UTC,1871468722.174697,57477519.0363444,0.8745872573215813,0.0,0.4307257212992118
-1,1,1096909189.2471356,1362137.8683800555,674157.7595684712,0.48321711458333244,318239668.2131967,0.9643884385183931,0.0,0.4660089985983834,901929365.4418999,330036249.56997675,63846937.07167615,0.9844704295341881,-0.00479002938404316,0.47571296035212424,2024-02-08 00:00:00.000 UTC,1866509563.1383295,57477519.0363444,0.8745872573215813,0.0,0.422615530934285
-1,1,1095552197.8929417,322984.57788018626,846148.2687466901,0.47877147569444334,318237278.2259353,0.9643884385183931,0.004222553408245733,0.461721675852111,892979385.1841853,330033493.04305214,63846937.07167615,0.9892604589182312,-0.00032079834389875383,0.4736296897624438,2024-02-07 00:00:00.000 UTC,1865147425.2699497,57477519.0363444,0.8745872573215813,0.0,0.4187274318114093
-1,1,1096979591.4775064,327400.0190187016,931708.4472315961,0.4722751527777765,318233853.5235247,0.9601658851101473,0.00010643805756904712,0.4534624900824038,880710247.6315787,329987300.16698396,62146176.48770994,0.98958125726213,0.005260476186668472,0.46735463945949657,2024-02-06 00:00:00.000 UTC,1864824440.6920695,57477519.0363444,0.8745872573215813,0.0,0.4130458305690463
-1,1,1096651570.5558913,367516.80898661533,941330.4802763052,0.4650523645833332,318224507.5042098,0.9600594470525783,0.0009661836149935654,0.4464779159923689,867088757.5236294,329997267.0888952,62146176.48770994,0.9843207810754615,0.0032090680270601135,0.45776070674765684,2024-02-05 00:00:00.000 UTC,1864497040.6730506,57477519.0363444,0.8745872573215813,0.01744568684418457,0.4067288720518535
-1,1,1096286395.8607671,1361885.8479698598,992272.155854988,0.4560406284722232,318218824.4385461,0.9590932634375847,0.0033155978853101065,0.4373854946215517,850118799.6165941,330000608.0406965,62146176.48770994,0.9811117130484014,0.0024788065673505555,0.4474268022200525,2024-02-04 00:00:00.000 UTC,1864129523.8640642,57477519.0363444,0.8571415704773967,0.0,0.3908913804901804
-1,1,1094962896.102956,452648.4408234882,883299.8782957422,0.4674564131944454,318202787.66779274,0.9557776655522746,0.0032418408876780935,0.4467843993504265,870762678.6816925,329984925.64064956,62146123.151911035,0.9786329064810508,0.0027433775924449177,0.4574682282976872,2024-02-03 00:00:00.000 UTC,1862767638.0160942,57470905.452784695,0.8571415704773967,0.0,0.4006763241352178
-1,1,1094544896.9926572,534093.3819020053,880966.6352993811,0.4511754513888897,318175016.4863114,0.9525358246645965,0.0010334056682252957,0.42976078065713763,840230806.0499182,329978047.49160635,62146123.151911035,0.9758895288886059,0.01400625801687494,0.4402973987020077,2024-02-02 00:00:00.000 UTC,1862314989.5752707,57470905.452784695,0.8571415704773967,0.00017865287861351664,0.38672123496432126
-1,1,1094161221.3014908,664595.1315868348,985667.7032430861,0.44574937152777583,318158328.69713944,0.9515024189963712,0.003023974887091052,0.4241316052747909,829887664.4006132,329846104.7379345,62144336.0040191,0.961883270871731,2.780972182070407e-05,0.4287588634741554,2024-02-01 00:00:00.000 UTC,1861780896.1933684,57470905.452784695,0.8569629175987832,-0.02626236384246472,0.38199068194226676
-1,1,1086850461.9525373,2738061.941805807,971246.0708990205,0.4675068506944449,318149836.6356922,0.9484784441092802,-0.0014337703443043637,0.4434201703570967,870084620.6854881,336500761.0167485,62144336.0040191,0.9618554611499103,0.0013511520124587229,0.44967401746544755,2024-01-31 00:00:00.000 UTC,1861116301.061782,57470905.452784695,0.8832252814412479,-0.018646066181592924,0.4129138697803126
-1,1,1084334720.0118535,1007466.0057594341,969775.4887214762,0.48225097222222224,318103544.96697605,0.9499122144535845,0.00666157664989353,0.45809608894600523,896204712.5722299,336324732.6843426,62144336.0040191,0.9605043091374516,-0.0020059687294724515,0.4632041369051699,2024-01-30 00:00:00.000 UTC,1858378239.119976,57470905.452784695,0.9018713476228408,0.0,0.43492833421048077
-1,1,1083330100.3511665,404376.28337637463,892483.6614511808,0.4711412638888893,318102339.3295052,0.943250637803691,0.0019360107801722481,0.4444042976588319,875084013.5553153,336323091.97674084,62144336.0040191,0.962510277866924,-0.009479445181425183,0.45347830882026857,2024-01-29 00:00:00.000 UTC,1857370773.1142163,57470905.452784695,0.9018713476228408,0.0,0.42490880658420105
-1,1,1082924357.0150995,775050.2136160776,1055632.65305766,0.4714905451388895,318100622.69796246,0.9413146270235188,0.003417442654694902,0.4438209466425293,875542098.7463722,336326175.6609742,62144336.0040191,0.9719897230483492,-0.0009912441337923683,0.4582839643894644,2024-01-28 00:00:00.000 UTC,1856966396.83084,57470905.452784695,0.9018713476228408,0.006373837994890663,0.42522381333583814
-1,1,1082191538.01847,490107.6274958932,1069089.5990848315,0.4697260590277785,318060310.44086534,0.9378971843688239,-0.0023260714711299535,0.4405547481868174,871901446.0479736,336324318.14496195,62144336.0040191,0.9729809671821416,0.002465427425963118,0.45703451522350363,2024-01-27 00:00:00.000 UTC,1856191346.6172237,57470844.008907296,0.8954975096279502,0.0491017515894282,0.42063851606672714
-1,1,1081734497.6511168,433982.4968525989,1076751.4177336704,0.4599522430555559,318045603.5510984,0.9402232558399538,0.00613024187825284,0.43245779549658453,853533947.3142996,336309392.9908462,62140964.906567864,0.9705155397561784,0.0002086147241874281,0.4463907994311278,2024-01-26 00:00:00.000 UTC,1855701238.989728,57470779.89009861,0.846395758038522,0.0067800495329291,0.3893016274225257
-1,1,1081315239.3486419,1371701.9254516459,1160703.240614224,0.4445562118055549,318025508.16858035,0.934093013961701,-0.010275547588472267,0.4152568517608471,824770583.4333574,336314764.1789866,62140964.906567864,0.970306925031991,0.004066168839917728,0.4313559708809184,2024-01-25 00:00:00.000 UTC,1855267256.4928753,57470779.89009861,0.8396157085055929,0.04318145962032782,0.37325637874568335
-1,1,1080049114.753423,549222.0728343106,1030104.7916392479,0.45566806944444466,318005913.1192314,0.9443685615501732,0.0032260754410429193,0.4303185992855946,844761008.3013761,336228928.5089383,62140818.29573238,0.9662407561920733,0.014945484825550581,0.4402850599925824,2024-01-24 00:00:00.000 UTC,1853895554.5674238,57470779.89009861,0.796434248885265,-0.06277892050428469,0.36290965662898506
-1,1,1079607170.1079097,2726297.2843854525,1011421.2879409913,0.48249387847222247,317974318.0683642,0.9411424861091303,-0.002474348990641362,0.45409548831778407,894228260.1175836,336153337.30495036,62140727.1232666,0.9512952713665227,0.005414332264000676,0.4589941450539189,2024-01-23 00:00:00.000 UTC,1853346332.4945893,57470779.89009861,0.8592131693895497,-0.01376674834532976,0.4145650945331745
-1,1,1076913371.316793,389131.38759707095,719599.9253576644,0.514746909722223,317964295.2126143,0.9436168350997717,-0.0018054607417465895,0.485723849829472,952600944.194484,336132094.87175167,62140609.66778719,0.945880939102522,-0.004339777073450679,0.48688929036817746,2024-01-22 00:00:00.000 UTC,1850620035.210204,57469664.14125776,0.8729799177348795,0.0,0.44936371490358973
-1,1,1076566423.5938847,1709568.2162282076,731367.9702976099,0.5341591354166679,317947170.55837226,0.9454222958415183,-0.0018368572187461574,0.5050059561503466,988317739.9070836,336107074.33898234,62140609.66778719,0.9502207161759727,-0.009969425540432009,0.5075690762075645,2024-01-21 00:00:00.000 UTC,1850230903.8226066,57469625.66358017,0.8729799177348795,-0.009613139253733971,0.4663101980933771
-1,1,1074898655.3436344,882705.7818334504,594915.8212495153,0.5280620833333349,317939841.66292673,0.9472591530602644,0.002871847593325927,0.5002116418215736,976134027.566423,336072636.59749275,62140576.33874438,0.9601901417164047,0.00660615832723066,0.5070400066308948,2024-01-20 00:00:00.000 UTC,1848521335.6063786,57469625.66358017,0.8825930569886135,0.0,0.466063928408944
-1,1,1074058443.9179096,551402.1766866043,824041.6721530968,0.5141585590277774,317916072.02351964,0.9443873054669385,0.0012432137051138215,0.48556481614300656,949979215.5146451,336058691.5113003,62140523.53256445,0.953583983389174,0.009214051386544964,0.4902933668113458,2024-01-19 00:00:00.000 UTC,1847638629.824545,57464898.83925084,0.8825930569886135,0.03871555239589075,0.4537927743891865
-1,1,1073556031.3953068,1105597.0798970265,833269.7250463516,0.532742024305555,317900104.5745944,0.9431440917618247,0.0020236925531957883,0.5024524926570185,984020988.7260554,336025878.36257255,62140314.47613367,0.9443699320026291,-0.0011907326753408665,0.5031055492683799,2024-01-18 00:00:00.000 UTC,1847087227.6478581,57464898.83925084,0.8438775045927227,0.0,0.4495690100626473
-1,1,1072418769.7334049,326914.33365183766,758300.3543848689,0.5456335625000004,317884126.5928182,0.9411203992086289,-0.0015641442304243913,0.5135068761616267,1007229533.3963563,336073520.92635363,62140314.47613367,0.94556066467797,0.0010314192228727537,0.515929634028109,2024-01-17 00:00:00.000 UTC,1845981630.5679612,57464898.83925084,0.8438775045927227,-0.01080264377262552,0.4604478891445377
-1,1,1072094355.3997531,399754.04324825737,779323.6977940339,0.5497926736111111,317868809.48208934,0.9426845434390533,0.003360786857812159,0.5182810555092267,1014727441.0014175,336086338.0370825,62140314.47613367,0.9445292454550972,0.0025524732956722085,0.5192952591626433,2024-01-16 00:00:00.000 UTC,1845654716.2343094,57464898.83925084,0.8546801483653482,0.0,0.46989688385212586
-1,1,1071698753.6639615,391726.38371883734,792489.572369551,0.5434286354166662,317863338.7138438,0.9393237565812411,-0.004699897661522678,0.5104554272534005,1002764386.0993203,336108884.47756475,62140314.47613367,0.941976772159425,0.0029100501706369464,0.5118971518887923,2024-01-15 00:00:00.000 UTC,1845254962.191061,57443670.859557375,0.8546801483653482,0.024286081319826458,0.464457666743895
-1,1,1071367614.8188576,483275.7471166353,886916.3615838402,0.550949076388889,317835497.73113304,0.9440236542427638,-0.0012201891435621448,0.5201089603943146,1016425695.8318723,336076790.22911745,62140314.47613367,0.939066721988788,0.0008129489444024252,0.5173779431472644,2024-01-14 00:00:00.000 UTC,1844863235.8073423,57443018.55210063,0.8303940670455218,0.01031085334627857,0.4575048442775434
-1,1,1070884219.0717409,617951.0238434504,1954835.835656523,0.5527712847222223,317831723.0536789,0.9452438433863259,-0.00037546206801919446,0.5225036536844304,1019520280.0384119,336080690.2625561,62140309.12014913,0.9382537730443856,-0.0012098966198397232,0.5186397435212173,2024-01-13 00:00:00.000 UTC,1844379960.0602255,57443018.55210063,0.8200832136992432,-0.04390286247339448,0.4533184516156594
-1,1,1070265268.0478975,2715712.5890621026,1935226.7967008597,0.579291614583333,317827624.4110325,0.9456193054543451,0.0030331902930391674,0.5477893342378175,1068075871.1220957,336089195.75754166,62137138.135180816,0.9394636696642253,0.006240940343892332,0.5442234260421721,2024-01-12 00:00:00.000 UTC,1843762009.0363822,57442782.684729755,0.8639860761726377,0.0,0.5004998890435658
-1,1,1067549960.5172567,625226.5998326433,1669334.6927902696,0.5771762777777778,317814193.5492583,0.942586115161306,-0.0032267186768849543,0.5440383454338183,1062608248.6000274,336102221.5608945,62137138.135180816,0.933222729320333,0.002982122175845814,0.5386340212467284,2024-01-11 00:00:00.000 UTC,1841046296.44732,57442782.684729755,0.8639860761726377,-0.017086520214467105,0.4986722674971506
-1,1,1066978325.5998504,505842.1146051652,1626886.554061205,0.5312307847222226,317760033.9322806,0.9458128338381909,-0.017926348279301507,0.5024448939202113,977688329.1543933,336103333.5924438,62137055.42900822,0.9302406071444872,-0.0125020515768689,0.4941724477138427,2024-01-10 00:00:00.000 UTC,1840421069.8474874,57442321.293904334,0.8810725963871048,0.0,0.4680528867759678
-1,1,1066553442.4177934,495101.0809251581,1612309.0351223731,0.5228452291666665,317705772.7801814,0.9637391821174924,0.037963653285185694,0.5038864335311161,961990898.8912383,336076635.8119949,62137055.42900822,0.9427426587213561,0.04260525561063855,0.49290850144435994,2024-01-09 00:00:00.000 UTC,1839915227.7328823,57442321.293904334,0.8810725963871048,0.0,0.46066460357048566
-1,1,1066212679.0398544,505081.03985239466,1610584.4502576715,0.52606221875,317684419.2259816,0.9257755288323067,-0.010297548055929973,0.4870155287619779,967649433.0399346,335948681.2425341,62137055.42900822,0.9001374031107175,-0.0203716660348926,0.47352827946028725,2024-01-08 00:00:00.000 UTC,1839420126.651957,57437291.714578666,0.8810725963871048,-0.01850955425426648,0.4634990049352236
-1,1,1065705033.4878289,1147140.69743315,1608251.4160596419,0.5405434409722222,317640801.7395345,0.9360730768882367,0.0003992164774833107,0.505988161982623,994013466.4107579,336003150.07351935,62128768.59664325,0.9205090691456101,-0.0034135196091825692,0.4975751396821053,2024-01-07 00:00:00.000 UTC,1838915045.6121047,57437291.714578666,0.8995821506413713,0.0,0.48626323114487874
-1,1,1064586480.0377074,9026631.539698098,1951589.6939637028,0.549432711805556,317599419.3898025,0.9356738604107534,0.00015913286508539848,0.5140898264910535,1009729803.666483,336015945.1759395,62128768.59664325,0.9239225887547927,0.01666238219505556,0.5076332934379553,2024-01-06 00:00:00.000 UTC,1837767904.9146714,57437291.714578666,0.8995821506413713,0.0,0.49425986051876275
-1,1,1055620490.588946,461078.712198143,4085121.6972005423,0.5722247951388895,317538176.62756,0.935514727545668,0.002957245972931344,0.5353247233192339,1046451100.5190259,336016545.84724534,62128768.59664325,0.9072602065597372,0.006319080036052416,0.5191567858363121,2024-01-05 00:00:00.000 UTC,1828741273.3749733,57437291.714578666,0.8995821506413713,0.0,0.5147632118613603
-1,1,1055290266.8765014,588575.7577773812,4091616.750969588,0.5863924305555555,317529737.4550217,0.9325574815727367,0.0008719374767880428,0.5468446482522047,1072089667.0848887,335894130.0200301,62128768.59664325,0.9009411265236847,-0.016423242302358476,0.5283050569696837,2024-01-04 00:00:00.000 UTC,1828280194.662775,57437291.714578666,0.8995821506413713,0.0604179130003889,0.5275081637989876
-1,1,1054761195.9163129,285641.49000012456,4063395.137447867,0.5991125902777773,317525400.88178676,0.9316855440959486,-0.001610161833033863,0.5581845396476841,1094993060.0311575,335844391.50499314,62128748.67739008,0.9173643688260432,-0.02497667325098263,0.549604543235909,2024-01-03 00:00:00.000 UTC,1827691618.9049978,57431881.92451479,0.8391642376409824,-0.017538976458158606,0.5027538600815652
-1,1,1054473375.866383,389221.96309451235,4079714.6882973863,0.6358259791666665,317516564.741131,0.9332957059289825,-0.0005234480950689901,0.5934136560743405,1161912194.92491,335855406.20557874,62128748.67739008,0.9423410420770258,0.013445839853995722,0.5991649157875618,2024-01-02 00:00:00.000 UTC,1827405977.4149976,57431881.92451479,0.856703214099141,0.0700156968823401,0.5447141599598166
-1,1,1054204837.4958817,481304.4020075446,4093443.612688515,0.6130249166666666,317462038.8187572,0.9338191540240515,-0.0019025096912570483,0.5724544090773312,1120006794.2595065,335812421.41010725,62128748.67739008,0.9288952022230301,0.008605661677580367,0.5694359039348394,2024-01-01 00:00:00.000 UTC,1827016755.451903,57408709.04976691,0.7866875172168009,-0.03199297938147394,0.4822590496845362
-1,1,1053745759.7385995,486416.7662681562,4084367.494131274,0.6260841909722207,317434951.53693426,0.9357216637153085,-0.0025971453322947147,0.5858405408023792,1143564970.152654,335817534.0861804,62128534.29262417,0.9202895405454498,-0.042420500746060186,0.5761787324525945,2023-12-31 00:00:00.000 UTC,1826535451.0498955,57408671.39555715,0.8186804965982748,-0.015749588221733002,0.5125629163774668
-1,1,1053269405.6515273,3893846.920665636,4098076.0796644893,0.6299369027777776,317410987.0743338,0.9383188090476032,0.0037067498767608953,0.5910816443895801,1150295672.97698,335831497.8372233,62128472.324985735,0.9627100412915099,-0.0019497694505277163,0.6064465816842401,2023-12-30 00:00:00.000 UTC,1826049034.2836273,57408671.39555715,0.8344300848200078,-0.005548526139928955,0.5256383032161139
-1,1,1049234935.877625,26094887.565592814,3674825.4383197506,0.6627453368055563,317394754.25504684,0.9346120591708423,0.002239110054800264,0.6194097839377144,1207624853.3608575,335989475.2052421,62127350.62949054,0.9646598107420377,0.005889344410215935,0.6393237911730159,2023-12-29 00:00:00.000 UTC,1822155187.3629618,57408671.39555715,0.8399786109599368,-0.02042065098690249,0.5566919074301065
-1,1,1023198341.8031414,513039.1423505055,10582092.529089183,0.6728083125000007,317389934.546185,0.9323729491160421,-0.0019033123914665717,0.6273082705154133,1208404299.4549131,335936128.4294429,62127223.623042434,0.9587704663318217,0.011402213213165813,0.6450687395275517,2023-12-28 00:00:00.000 UTC,1796060299.797369,57408671.39555715,0.8603992619468392,0.00906343792819464,0.578883775506699
-1,1,1022673939.9080197,362802.8496036166,10656950.678794567,0.6428972256944451,317379358.4421298,0.9342762615075086,-0.004186750027899144,0.6006436165553551,1154352352.4783719,335960808.40897495,62124482.500336885,0.9473682531186559,-0.015358405970472888,0.6090604216409767,2023-12-27 00:00:00.000 UTC,1795547260.6550183,57408671.39555715,0.8513358240186446,-0.020560896054473976,0.547321439395881
-1,1,1022307500.9466509,416197.8967962768,10667024.57255808,0.6433365312500002,317361889.69761235,0.9384630115354078,0.0003606676573577605,0.6037475385476182,1154907742.0384479,335985661.00707096,62124471.6315732,0.9627266590891288,0.020573517061721724,0.6193572294003016,2023-12-26 00:00:00.000 UTC,1795184457.8054147,57404934.522507414,0.8718967200731186,0.0,0.5609230115000926
-1,1,1021982491.1564085,499053.3582235419,10657507.505576503,0.639071788194446,317348476.9004144,0.93810234387805,0.0005342529480006908,0.5995147424115466,1146985761.254435,335908205.51880753,62124151.81048063,0.9421531420274071,-0.007521685797261202,0.6021034932284709,2023-12-25 00:00:00.000 UTC,1794768259.9086185,57404934.522507414,0.8718967200731186,0.0,0.5572045960180002
-1,1,1021483664.3516462,408695.45354961866,10657232.568919798,0.6282262604166687,317321494.3913544,0.9375680909300493,-0.004082132357462687,0.5890048956509801,1127207033.811938,335934961.4746804,62124151.81020659,0.9496748278246683,0.001150023851825277,0.5966106656961351,2023-12-24 00:00:00.000 UTC,1794269206.550395,57404934.522507414,0.8718967200731186,-0.032402864810972876,0.5477484159210944
-1,1,1021072338.7563444,596085.4505338776,10673824.260233063,0.6099276319444439,317307612.9443291,0.941650223287512,-0.000846673126439379,0.574338490809709,1094125093.5719488,335951473.06345785,62124151.81020659,0.948524803972843,-0.0067449389453790864,0.578531487527724,2023-12-23 00:00:00.000 UTC,1793860511.0968454,57404934.522507414,0.9042995848840915,0.020219499662065266,0.5515573043766975
-1,1,1020474792.8642106,507841.7899077266,10743303.832782267,0.6094373958333322,317290964.8896034,0.9424968964139514,-0.0014698588186844441,0.5743928541315164,1092882401.6064444,335988626.7697835,62105106.60020659,0.9552697429182221,-0.004522759470998672,0.5821771044424581,2023-12-22 00:00:00.000 UTC,1793264425.6463115,57404934.522507414,0.8840800852220262,0.03464225630282025,0.5387914648458221
-1,1,1019855239.8359703,81353024.29174827,10733990.585171698,0.5890822986111124,317237074.22554713,0.9439667552326358,-0.0014279374217134322,0.5560741059849145,1056081169.2683358,336154250.12888324,62105085.143495746,0.9597925023892208,-0.0035842182787861887,0.5653967734971538,2023-12-21 00:00:00.000 UTC,1792756583.8564038,57404934.522507414,0.8494378289192059,-0.04566239108960346,0.5003887887869587
-1,1,938568698.4340518,1111904.3399935798,609027.829219016,0.5864129513888896,317225065.94029933,0.9453946926543493,0.0009034971216742571,0.5543916919468291,1003589212.381761,336109637.91718394,62095222.75061307,0.963376720668007,0.019144800533474893,0.5649365860662758,2023-12-20 00:00:00.000 UTC,1711403559.5646555,57404934.522507414,0.8951002200088094,0.0,0.5248983618042103
-1,1,937485302.1865052,443393.9997117312,519729.2493806452,0.6045490347222208,317166749.86755735,0.944491195532675,5.6782551610901066e-05,0.570991240562915,1033955169.2595385,336139445.8974789,62095222.75061307,0.944231920134532,-0.022074188549922935,0.5708344958712404,2023-12-19 00:00:00.000 UTC,1710291655.2246618,57404934.522507414,0.8951002200088094,0.015519112916229982,0.5411319739859731
-1,1,937042479.9208267,340061.3609436429,511264.8873545421,0.6127773888888874,317166033.46913904,0.9444344129810641,-0.0004602951591596849,0.5787280535633457,1047756352.9096293,336139590.5618641,62095222.75061307,0.966306108684455,7.700172355928903e-05,0.5921305341470419,2023-12-18 00:00:00.000 UTC,1709848261.2249503,57404934.522507414,0.8795811070925794,0.0,0.5389874141201877
-1,1,936704347.2934581,496853.8649699073,535799.5756670064,0.6442725451388889,317159188.74709255,0.9448947081402238,0.004425498935900829,0.6087697185017695,1101389198.8621838,336144506.55033547,62095222.75061307,0.9662291069608957,-5.0128611853272886e-05,0.622514885928972,2023-12-17 00:00:00.000 UTC,1709508199.8640065,57404934.522507414,0.8795811070925794,0.004583012114051099,0.5666899585226177
-1,1,936234710.1833303,541428.9840557383,671048.0587022518,0.6442393819444454,317148241.1549237,0.940469209204323,-0.003954654426538862,0.6058873020755744,1101012413.2824643,336128237.3876623,62095222.75061307,0.966279235572749,-0.001994079271231519,0.622515137511139,2023-12-16 00:00:00.000 UTC,1709011345.9990368,57404934.522507414,0.8749980949785283,0.0,0.5637082319115342
