CRV,date,veCRV,veCRV_Percent
138506312.45931867,2020-12-02,57637841.52658219,29.3854496069892
138506312.45931867,2020-12-02,57637841.52658219,29.3854496069892
138506312.45931867,2020-12-02,57637841.52658219,29.3854496069892
139418602.0306473,2020-12-03,57792336.82692829,29.304833272288977
139418602.0306473,2020-12-03,57792336.82692829,29.304833272288977
139418602.0306473,2020-12-03,57792336.82692829,29.304833272288977
139418602.0306473,2020-12-03,57792336.82692829,29.304833272288977
140026138.28608626,2020-12-04,58663038.91618795,29.525029869375537
140026138.28608626,2020-12-04,58663038.91618795,29.525029869375537
140026138.28608626,2020-12-04,58663038.91618795,29.525029869375537
140026138.28608626,2020-12-04,58663038.91618795,29.525029869375537
140701215.07921332,2020-12-05,58948860.06204824,29.5260895946767
140701215.07921332,2020-12-05,58948860.06204824,29.5260895946767
140701215.07921332,2020-12-05,58948860.06204824,29.5260895946767
140701215.07921332,2020-12-05,58948860.06204824,29.5260895946767
141530808.30918065,2020-12-06,59131351.48931448,29.468112746665426
141530808.30918065,2020-12-06,59131351.48931448,29.468112746665426
141530808.30918065,2020-12-06,59131351.48931448,29.468112746665426
142764268.0784038,2020-12-07,59178411.20728054,29.30455880678992
142764268.0784038,2020-12-07,59178411.20728054,29.30455880678992
142764268.0784038,2020-12-07,59178411.20728054,29.30455880678992
142764268.0784038,2020-12-07,59178411.20728054,29.30455880678992
143773267.50339425,2020-12-08,59305447.86446725,29.203182498490786
143773267.50339425,2020-12-08,59305447.86446725,29.203182498490786
143773267.50339425,2020-12-08,59305447.86446725,29.203182498490786
143457875.6888204,2020-12-09,60609518.80333487,29.70073634456327
143457875.6888204,2020-12-09,60609518.80333487,29.70073634456327
143457875.6888204,2020-12-09,60609518.80333487,29.70073634456327
143457875.6888204,2020-12-09,60609518.80333487,29.70073634456327
144875454.63651726,2020-12-10,60848648.97675872,29.57779273698679
144875454.63651726,2020-12-10,60848648.97675872,29.57779273698679
144875454.63651726,2020-12-10,60848648.97675872,29.57779273698679
144875454.63651726,2020-12-10,60848648.97675872,29.57779273698679
146596952.3270605,2020-12-11,61169415.599137366,29.441442428673437
146596952.3270605,2020-12-11,61169415.599137366,29.441442428673437
146596952.3270605,2020-12-11,61169415.599137366,29.441442428673437
147102656.54042158,2020-12-12,61373317.92280356,29.439036359381422
147102656.54042158,2020-12-12,61373317.92280356,29.439036359381422
147102656.54042158,2020-12-12,61373317.92280356,29.439036359381422
147102656.54042158,2020-12-12,61373317.92280356,29.439036359381422
147381624.36119777,2020-12-13,61931784.32389836,29.588063522997864
147381624.36119777,2020-12-13,61931784.32389836,29.588063522997864
147381624.36119777,2020-12-13,61931784.32389836,29.588063522997864
147381624.36119777,2020-12-13,61931784.32389836,29.588063522997864
150456105.14355406,2020-12-14,61999533.97153178,29.182343302239694
150456105.14355406,2020-12-14,61999533.97153178,29.182343302239694
150456105.14355406,2020-12-14,61999533.97153178,29.182343302239694
